
 Morse potential parameters:
 De =  4.8808     eV
 alpha  =  1.9759    /Angst

 Morse potential parameters:
 De = 0.94258     eV
 alpha  =  3.4549    /Angst
 Warning:   6 bound levels for state # 2
  Beta:   1.97593244  3.4548561 /Angst
  K:      47.4285714  11.9205607
  Re:     1.03400004  1.11099994 Angst
 Nmax = 19 5
 WARNING: SUM of FCFs = 0.23217     for v"=  8
        9 ->  0 ,   7169.50 ,  1.73269E-11 ,  1394.8     ,   6.3854    
        9 ->  1 ,   9292.50 ,  5.42118E-06 ,  1076.1     ,  4.35002E+06
        9 ->  2 ,  10987.50 ,  1.77621E-03 ,  910.13     ,  2.35608E+09
        9 ->  3 ,  12254.50 ,  7.36762E-02 ,  816.03     ,  1.35586E+11
        9 ->  4 ,  13093.50 ,  0.13703     ,  763.74     ,  3.07601E+11
        9 ->  5 ,  13504.50 ,  2.75769E-02 ,  740.49     ,  6.79174E+10
 WARNING: SUM of FCFs = 0.24007     for v"=  9
       10 ->  0 ,   5249.50 ,  4.86075E-10 ,  1904.9     ,   70.317    
       10 ->  1 ,   7372.50 ,  3.13212E-07 ,  1356.4     ,  1.25511E+05
       10 ->  2 ,   9067.50 ,  3.31385E-04 ,  1102.8     ,  2.47056E+08
       10 ->  3 ,  10334.50 ,  3.02125E-02 ,  967.63     ,  3.33469E+10
       10 ->  4 ,  11173.50 ,  0.17618     ,  894.97     ,  2.45766E+11
       10 ->  5 ,  11584.50 ,  7.37504E-03 ,  863.22     ,  1.14656E+10
 WARNING: SUM of FCFs = 0.21410     for v"= 10
       11 ->  0 ,   3469.50 ,  7.03221E-12 ,  2882.3     ,  0.29369    
       11 ->  1 ,   5592.50 ,  3.19788E-08 ,  1788.1     ,   5593.5    
       11 ->  2 ,   7287.50 ,  4.70899E-05 ,  1372.2     ,  1.82248E+07
       11 ->  3 ,   8554.50 ,  1.01870E-02 ,  1169.0     ,  6.37720E+09
       11 ->  4 ,   9393.50 ,  0.15598     ,  1064.6     ,  1.29290E+11
       11 ->  5 ,   9804.50 ,  1.31782E-03 ,  1019.9     ,  1.24203E+09
 WARNING: SUM of FCFs = 0.16754     for v"= 11
       12 ->  0 ,   1829.50 ,  3.24534E-12 ,  5466.0     ,  1.98727E-02
       12 ->  1 ,   3952.50 ,  7.67047E-10 ,  2530.0     ,   47.363    
       12 ->  2 ,   5647.50 ,  5.71209E-06 ,  1770.7     ,  1.02888E+06
       12 ->  3 ,   6914.50 ,  2.79902E-03 ,  1446.2     ,  9.25313E+08
       12 ->  4 ,   7753.50 ,  0.10731     ,  1289.7     ,  5.00194E+10
       12 ->  5 ,   8164.50 ,  2.69750E-02 ,  1224.8     ,  1.46808E+10
 WARNING: SUM of FCFs = 0.13709     for v"= 12
       13 ->  0 ,    329.50 ,  1.64781E-11 ,  30349.     ,  5.89486E-04
       13 ->  1 ,   2452.50 ,  1.31237E-12 ,  4077.5     ,  1.93591E-02
       13 ->  2 ,   4147.50 ,  4.95868E-07 ,  2411.1     ,   35377.    
       13 ->  3 ,   5414.50 ,  6.33033E-04 ,  1846.9     ,  1.00485E+08
       13 ->  4 ,   6253.50 ,  6.00304E-02 ,  1599.1     ,  1.46805E+10
       13 ->  5 ,   6664.50 ,  7.40894E-02 ,  1500.5     ,  2.19310E+10
 WARNING: SUM of FCFs = 0.13475     for v"= 13
       14 ->  0 ,  -1030.50 ,  2.10027E-11 , -9704.0     , -2.29836E-02
       14 ->  1 ,   1092.50 ,  7.88337E-11 ,  9153.3     ,  0.10280    
       14 ->  2 ,   2787.50 ,  2.91856E-08 ,  3587.4     ,   632.14    
       14 ->  3 ,   4054.50 ,  1.14321E-04 ,  2466.4     ,  7.61968E+06
       14 ->  4 ,   4893.50 ,  2.79502E-02 ,  2043.5     ,  3.27525E+09
       14 ->  5 ,   5304.50 ,  0.11948     ,  1885.2     ,  1.78336E+10
 WARNING: SUM of FCFs = 0.14755     for v"= 14
       15 ->  0 ,  -2250.50 ,  1.93512E-11 , -4443.5     , -0.22057    
       15 ->  1 ,   -127.50 ,  8.35067E-11 , -78431.     , -1.73082E-04
       15 ->  2 ,   1567.50 ,  2.33516E-09 ,  6379.6     ,   8.9937    
       15 ->  3 ,   2834.50 ,  1.58338E-05 ,  3528.0     ,  3.60591E+05
       15 ->  4 ,   3673.50 ,  1.08510E-02 ,  2722.2     ,  5.37911E+08
       15 ->  5 ,   4084.50 ,  0.14515     ,  2448.3     ,  9.89075E+09
 WARNING: SUM of FCFs = 0.15602     for v"= 15
       16 ->  0 ,  -3330.50 ,  1.55662E-11 , -3002.6     , -0.57506    
       16 ->  1 ,  -1207.50 ,  7.91733E-11 , -8281.6     , -0.13939    
       16 ->  2 ,    487.50 ,  6.15355E-11 ,  20513.     ,  7.12934E-03
       16 ->  3 ,   1754.50 ,  1.63693E-06 ,  5699.6     ,   8840.8    
       16 ->  4 ,   2593.50 ,  3.45981E-03 ,  3855.8     ,  6.03546E+07
       16 ->  5 ,   3004.50 ,  0.14494     ,  3328.3     ,  3.93091E+09
 WARNING: SUM of FCFs = 0.14840     for v"= 16
       17 ->  0 ,  -4270.50 ,  1.18218E-11 , -2341.6     , -0.92070    
       17 ->  1 ,  -2147.50 ,  6.33955E-11 , -4656.6     , -0.62785    
       17 ->  2 ,   -452.50 ,  1.85442E-10 , -22099.     , -1.71816E-02
       17 ->  3 ,    814.50 ,  9.37902E-08 ,  12277.     ,   50.679    
       17 ->  4 ,   1653.50 ,  8.66661E-04 ,  6047.8     ,  3.91798E+06
       17 ->  5 ,   2064.50 ,  0.11958     ,  4843.8     ,  1.05223E+09
 WARNING: SUM of FCFs = 0.12045     for v"= 17
       18 ->  0 ,  -5070.50 ,  8.98108E-12 , -1972.2     ,  -1.1708    
       18 ->  1 ,  -2947.50 ,  4.22371E-11 , -3392.7     ,  -1.0816    
       18 ->  2 ,  -1252.50 ,  1.91290E-10 , -7984.0     , -0.37586    
       18 ->  3 ,     14.50 ,  3.73203E-09 , 6.89655E+05 ,  1.13776E-05
       18 ->  4 ,    853.50 ,  1.36937E-04 ,  11716.     ,   85139.    
       18 ->  5 ,   1264.50 ,  6.77214E-02 ,  7908.3     ,  1.36925E+08
 WARNING: SUM of FCFs = 6.78584E-02 for v"= 18
       19 ->  0 ,  -5730.50 ,  7.62168E-12 , -1745.0     ,  -1.4343    
       19 ->  1 ,  -3607.50 ,  1.34215E-11 , -2772.0     , -0.63012    
       19 ->  2 ,  -1912.50 ,  4.32497E-10 , -5228.8     ,  -3.0254    
       19 ->  3 ,   -645.50 ,  3.21729E-11 , -15492.     , -8.65325E-03
       19 ->  4 ,    193.50 ,  1.55298E-06 ,  51680.     ,   11.251    
       19 ->  5 ,    604.50 ,  9.14738E-03 ,  16543.     ,  2.02063E+06
 WARNING: SUM of FCFs = 9.14894E-03 for v"= 19
