
 Morse potential parameters:
 De =  5.1007     eV
 alpha  =  2.1853    /Angst

 Morse potential parameters:
 De =  3.3717     eV
 alpha  =  2.2859    /Angst
 Warning:  17 bound levels for state # 2
  Beta:   2.18524479  2.28588372 /Angst
  K:      44.0259126  34.2185129
  Re:     0.970000029  1.01199996 Angst
 Nmax = 19 16
        6 -> 14 ,  38474.05 ,  2.49292E-03 ,  259.92     ,  1.41975E+11
        6 -> 15 ,  38865.95 ,  1.17406E-03 ,  257.29     ,  6.89283E+10
        6 -> 16 ,  39072.05 ,  3.84459E-04 ,  255.94     ,  2.29324E+10
        7 ->  0 ,  10929.25 ,  1.91769E-11 ,  914.98     ,   25.035    
        7 ->  1 ,  13922.35 ,  6.09489E-10 ,  718.27     ,   1644.8    
        7 ->  2 ,  16729.65 ,  5.68914E-09 ,  597.74     ,   26638.    
        7 ->  3 ,  19351.15 ,  2.22176E-05 ,  516.77     ,  1.60997E+08
        7 ->  4 ,  21786.85 ,  5.57323E-03 ,  458.99     ,  5.76355E+10
        7 ->  5 ,  24036.75 ,  0.15653     ,  416.03     ,  2.17383E+12
        7 ->  6 ,  26100.85 ,  0.38024     ,  383.13     ,  6.76122E+12
        7 ->  7 ,  27979.15 ,  1.12166E-02 ,  357.41     ,  2.45677E+11
        7 ->  8 ,  29671.65 ,  6.43181E-02 ,  337.02     ,  1.68019E+12
        7 ->  9 ,  31178.35 ,  0.11926     ,  320.74     ,  3.61450E+12
        7 -> 10 ,  32499.25 ,  9.88091E-02 ,  307.70     ,  3.39169E+12
        7 -> 11 ,  33634.35 ,  6.31294E-02 ,  297.32     ,  2.40204E+12
        7 -> 12 ,  34583.65 ,  3.65243E-02 ,  289.15     ,  1.51075E+12
        7 -> 13 ,  35347.15 ,  2.03621E-02 ,  282.91     ,  8.99259E+11
        7 -> 14 ,  35924.85 ,  1.10604E-02 ,  278.36     ,  5.12810E+11
        7 -> 15 ,  36316.75 ,  5.54807E-03 ,  275.36     ,  2.65744E+11
        7 -> 16 ,  36522.85 ,  1.87700E-03 ,  273.80     ,  9.14445E+10
 WARNING: SUM of FCFs = 0.97447     for v"=  7
        8 ->  0 ,   8549.85 ,  3.80511E-12 ,  1169.6     ,   2.3782    
        8 ->  1 ,  11542.95 ,  1.25377E-10 ,  866.33     ,   192.83    
        8 ->  2 ,  14350.25 ,  1.88139E-09 ,  696.85     ,   5559.8    
        8 ->  3 ,  16971.75 ,  5.82000E-09 ,  589.21     ,   28451.    
        8 ->  4 ,  19407.45 ,  7.20596E-05 ,  515.27     ,  5.26741E+08
        8 ->  5 ,  21657.35 ,  1.22792E-02 ,  461.74     ,  1.24734E+11
        8 ->  6 ,  23721.45 ,  0.22529     ,  421.56     ,  3.00726E+12
        8 ->  7 ,  25599.75 ,  0.29980     ,  390.63     ,  5.02968E+12
