
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
        2 -> 19 ,  81962.39 ,  1.63446E-03 ,  122.01     ,  8.99948E+11
        3 ->  0 ,  58398.52 ,  0.19685     ,  171.24     ,  3.92054E+13
        3 ->  1 ,  59877.92 ,  7.34430E-02 ,  167.01     ,  1.57671E+13
        3 ->  2 ,  61318.52 ,  0.11868     ,  163.08     ,  2.73621E+13
        3 ->  3 ,  62720.32 ,  1.85009E-03 ,  159.44     ,  4.56476E+11
        3 ->  4 ,  64083.32 ,  4.93930E-02 ,  156.05     ,  1.29987E+13
        3 ->  5 ,  65407.52 ,  8.99817E-02 ,  152.89     ,  2.51789E+13
        3 ->  6 ,  66692.92 ,  5.06358E-02 ,  149.94     ,  1.50209E+13
        3 ->  7 ,  67939.52 ,  7.04384E-03 ,  147.19     ,  2.20890E+12
        3 ->  8 ,  69147.32 ,  3.09958E-03 ,  144.62     ,  1.02478E+12
        3 ->  9 ,  70316.32 ,  2.57226E-02 ,  142.21     ,  8.94300E+12
        3 -> 10 ,  71446.52 ,  4.95837E-02 ,  139.96     ,  1.80835E+13
        3 -> 11 ,  72537.92 ,  6.17651E-02 ,  137.86     ,  2.35743E+13
        3 -> 12 ,  73590.52 ,  6.16918E-02 ,  135.89     ,  2.45863E+13
        3 -> 13 ,  74604.32 ,  5.39612E-02 ,  134.04     ,  2.24065E+13
        3 -> 14 ,  75579.32 ,  4.33056E-02 ,  132.31     ,  1.86962E+13
        3 -> 15 ,  76515.52 ,  3.28032E-02 ,  130.69     ,  1.46948E+13
        3 -> 16 ,  77412.92 ,  2.38972E-02 ,  129.18     ,  1.10863E+13
        3 -> 17 ,  78271.52 ,  1.69644E-02 ,  127.76     ,  8.13486E+12
        3 -> 18 ,  79091.32 ,  1.18480E-02 ,  126.44     ,  5.86179E+12
        3 -> 19 ,  79872.32 ,  8.19893E-03 ,  125.20     ,  4.17778E+12
 WARNING: SUM of FCFs = 0.98072     for v"=  3
        4 ->  0 ,  56335.03 ,  9.68072E-02 ,  177.51     ,  1.73079E+13
        4 ->  1 ,  57814.43 ,  0.19100     ,  172.97     ,  3.69106E+13
        4 ->  2 ,  59255.03 ,  7.05945E-03 ,  168.76     ,  1.46875E+12
        4 ->  3 ,  60656.83 ,  8.34002E-02 ,  164.86     ,  1.86126E+13
        4 ->  4 ,  62019.83 ,  7.29100E-02 ,  161.24     ,  1.73932E+13
        4 ->  5 ,  63344.03 ,  1.17423E-03 ,  157.87     ,  2.98449E+11
        4 ->  6 ,  64629.43 ,  3.19197E-02 ,  154.73     ,  8.61688E+12
        4 ->  7 ,  65876.03 ,  6.97588E-02 ,  151.80     ,  1.99426E+13
        4 ->  8 ,  67083.83 ,  5.33718E-02 ,  149.07     ,  1.61126E+13
        4 ->  9 ,  68252.83 ,  1.73917E-02 ,  146.51     ,  5.52974E+12
        4 -> 10 ,  69383.03 ,  2.76192E-04 ,  144.13     ,  9.22509E+10
        4 -> 11 ,  70474.43 ,  6.99384E-03 ,  141.90     ,  2.44799E+12
        4 -> 12 ,  71527.03 ,  2.43018E-02 ,  139.81     ,  8.89303E+12
        4 -> 13 ,  72540.83 ,  3.96428E-02 ,  137.85     ,  1.51325E+13
        4 -> 14 ,  73515.83 ,  4.75594E-02 ,  136.03     ,  1.88964E+13
        4 -> 15 ,  74452.03 ,  4.81429E-02 ,  134.31     ,  1.98683E+13
        4 -> 16 ,  75349.43 ,  4.38127E-02 ,  132.72     ,  1.87430E+13
